student_id,age,gender,education_level,school_type,family_income,parent_education,previous_exam_score,previous_gpa,assignment_completion_rate,class_participation,study_hours_per_day,self_study_hours,private_tuition,study_consistency,study_environment,revision_frequency,practice_tests_completed,sleep_hours,daily_screen_time,physical_activity_hours,stress_level,internet_access,exam_difficulty,exam_preparation_days,questions_attempted,questions_correct,time_management_score,exam_anxiety_level,exam_score,performance_grade,pass_status,performance_level
STU_039751,17,Male,Undergraduate,Private,Low,Bachelor,72.48,2.93,67.76,Medium,3.57,1.85,0,High,Moderate,Daily,2,4.94,5.26,1.37,10,1,Easy,26,87,55,79.0,9.09,61.36,D,Pass,Medium
STU_039752,19,Female,High School,Private,Middle,Unknown,65.24,2.73,73.77,Medium,4.27,2.97,0,Medium,Moderate,Weekly,6,9.46,6.74,1.73,9,1,Medium,17,89,66,95.42,7.89,74.61,C,Pass,Medium
STU_039753,14,Male,High School,Public,Middle,Bachelor,73.29,3.0,49.02,Medium,1.07,0.69,0,Medium,Quiet,Rarely,3,8.81,6.19,0.65,9,1,Easy,4,90,53,89.03,7.81,60.11,D,Pass,Medium
STU_039754,17,Other,Undergraduate,Public,Low,High School,70.44,2.96,74.85,Medium,4.67,2.38,1,Medium,Quiet,Daily,6,6.69,6.08,1.95,10,1,Easy,11,96,81,65.82,7.71,83.15,B,Pass,High
STU_039755,19,Male,High School,Private,High,Bachelor,64.33,2.74,64.56,Low,1.36,1.19,0,Medium,Moderate,Weekly,3,8.02,5.06,0.03,9,1,Hard,9,92,45,72.59,10.0,51.42,D,Pass,Low
STU_039756,20,Male,High School,Public,Lower-Middle,Doctorate,83.13,3.35,38.44,Medium,0.82,0.72,1,Medium,Quiet,Rarely,5,5.53,5.03,3.08,10,1,Medium,18,91,61,81.38,10.0,66.03,C,Pass,Medium
STU_039757,18,Female,Undergraduate,Public,Lower-Middle,Master,62.06,2.65,71.02,Medium,2.0,1.67,0,High,Quiet,Weekly,4,7.05,5.47,1.48,10,1,Hard,28,92,34,79.0,9.37,34.73,F,Fail,Low
STU_039758,19,Female,High School,Private,Middle,Bachelor,65.09,2.63,62.15,High,4.47,3.58,0,Medium,Moderate,Weekly,7,8.0,5.06,0.64,6,1,Medium,30,87,68,69.58,5.93,76.31,B,Pass,Medium
STU_039759,16,Female,High School,Private,Low,Doctorate,72.34,2.9,75.28,Low,1.69,1.18,0,High,Moderate,Rarely,3,6.34,3.21,4.39,10,1,Medium,6,96,53,73.61,9.73,53.2,D,Pass,Low
STU_039760,17,Female,Undergraduate,Private,Lower-Middle,High School,71.94,2.86,56.02,Low,2.14,1.76,0,Medium,Quiet,Daily,8,7.5,5.26,9.14,10,1,Easy,23,96,83,100.0,10.0,85.82,A,Pass,High
STU_039761,17,Female,High School,Private,Middle,High School,67.67,2.67,54.59,Low,0.66,0.52,0,Medium,Quiet,Daily,6,6.1,2.55,1.29,10,1,Easy,30,96,47,86.88,7.07,48.81,F,Fail,Low
STU_039762,18,Female,High School,Public,Middle,Unknown,80.42,3.46,78.66,Medium,2.63,1.38,0,Low,Quiet,Rarely,5,7.91,3.29,4.65,9,1,Medium,25,90,53,100.0,7.63,62.84,D,Pass,Medium
STU_039763,20,Male,High School,Private,Lower-Middle,High School,46.62,1.94,54.83,Medium,2.26,1.19,0,Low,Noisy,Weekly,5,6.04,6.71,3.08,10,1,Medium,29,86,44,51.73,10.0,51.06,D,Pass,Low
STU_039764,15,Female,Undergraduate,Public,Middle,High School,64.1,2.7,100.0,Low,5.56,4.56,0,Medium,Quiet,Weekly,9,6.31,6.96,7.64,10,1,Hard,28,87,51,88.3,10.0,59.21,D,Pass,Low
STU_039765,19,Female,High School,Public,High,Doctorate,71.04,2.79,72.43,High,5.34,3.29,0,High,Moderate,Weekly,9,8.18,3.09,9.12,10,1,Medium,20,95,60,90.75,10.0,67.33,C,Pass,Medium
STU_039766,15,Male,Undergraduate,Charter,Upper-Middle,Unknown,57.21,2.22,70.3,Low,3.65,3.17,0,Medium,Moderate,Daily,5,7.28,5.47,2.39,10,0,Medium,11,90,39,95.66,9.05,45.68,F,Fail,Low
STU_039767,19,Male,High School,Public,Low,Associate,80.48,3.31,71.16,Low,3.03,1.77,1,Medium,Quiet,Daily,4,6.67,6.62,0.37,8,1,Medium,24,90,77,86.53,8.93,82.76,B,Pass,High
STU_039768,18,Female,Undergraduate,Public,Lower-Middle,Bachelor,72.38,2.63,64.03,Low,2.57,2.03,0,Low,Moderate,Weekly,6,7.02,5.78,2.35,8,1,Medium,10,100,55,66.87,6.8,54.1,D,Pass,Low
STU_039769,15,Male,Undergraduate,Private,Lower-Middle,High School,67.84,2.93,72.41,Medium,4.69,3.48,0,Low,Quiet,Weekly,7,5.7,4.99,5.56,10,1,Medium,6,92,62,79.0,7.38,63.11,D,Pass,Medium
STU_039770,14,Male,Undergraduate,Private,High,High School,83.14,3.45,83.11,Medium,1.42,0.72,1,High,Moderate,Rarely,4,5.08,5.44,5.56,8,1,Hard,30,99,60,92.44,7.39,59.63,D,Pass,Low
STU_039771,18,Female,Undergraduate,Public,Low,High School,63.55,2.46,61.78,Low,3.89,3.21,1,Medium,Moderate,Daily,4,5.8,3.0,0.18,9,1,Medium,3,92,57,100.0,8.43,63.87,D,Pass,Medium
STU_039772,20,Female,Undergraduate,Charter,Upper-Middle,Master,69.23,2.68,76.71,Low,2.1,1.89,0,Low,Quiet,Daily,4,11.0,2.11,0.31,10,1,Hard,3,95,65,86.96,9.47,67.57,C,Pass,Medium
STU_039773,19,Female,High School,Public,Middle,Associate,73.24,2.97,54.09,Medium,1.45,0.8,1,High,Quiet,Rarely,10,8.14,3.79,1.51,10,1,Medium,6,94,57,39.4,9.42,59.74,D,Pass,Low
STU_039774,16,Female,High School,Charter,Low,High School,72.84,2.78,78.59,Medium,3.35,2.09,0,Medium,Quiet,Weekly,4,8.55,6.77,0.88,10,1,Medium,10,89,66,87.7,10.0,71.0,C,Pass,Medium
STU_039775,20,Male,High School,Public,Middle,High School,68.65,2.73,56.11,High,1.62,1.33,0,High,Moderate,Rarely,5,7.53,4.36,3.0,10,1,Easy,24,95,69,50.78,9.99,71.97,C,Pass,Medium
STU_039776,20,Male,Undergraduate,Private,Upper-Middle,Unknown,79.27,2.78,68.77,High,4.23,2.57,1,Low,Moderate,Rarely,2,5.75,4.92,0.39,10,1,Easy,6,90,66,79.0,9.05,72.03,C,Pass,Medium
STU_039777,16,Female,High School,Public,Upper-Middle,Associate,82.4,3.31,51.95,Medium,2.75,2.4,1,Medium,Moderate,Weekly,2,7.15,2.22,1.56,10,1,Easy,8,91,56,99.59,8.74,63.24,D,Pass,Medium
STU_039778,16,Female,Undergraduate,Charter,Lower-Middle,Bachelor,51.31,2.34,59.53,Medium,4.22,2.44,0,Medium,Moderate,Weekly,3,6.09,4.98,0.57,10,1,Medium,4,98,36,56.76,10.0,36.72,F,Fail,Low
STU_039779,19,Male,Undergraduate,Public,Upper-Middle,High School,86.12,3.22,72.06,Medium,2.52,1.63,1,Medium,Quiet,Daily,4,7.82,3.94,11.95,9,1,Medium,10,91,68,55.09,7.24,75.31,B,Pass,Medium
STU_039780,20,Female,Undergraduate,Private,Low,Associate,66.71,2.64,60.67,Medium,2.07,1.3,0,Low,Moderate,Weekly,7,7.45,2.48,1.88,10,1,Hard,15,96,58,86.84,10.0,61.32,D,Pass,Medium
STU_039781,17,Female,Undergraduate,Public,Low,Master,61.97,2.49,79.14,Low,3.38,2.26,0,Medium,Quiet,Weekly,8,7.06,6.39,6.96,10,1,Hard,24,90,46,69.85,8.68,49.52,F,Fail,Low
STU_039782,18,Male,High School,Public,High,Bachelor,79.95,3.18,52.63,High,0.94,0.83,0,Medium,Quiet,Rarely,5,7.22,2.92,6.93,9,1,Hard,3,99,44,100.0,10.0,45.5,F,Fail,Low
STU_039783,18,Male,Undergraduate,Public,Lower-Middle,Bachelor,61.6,2.78,72.48,Medium,1.17,0.98,0,Medium,Quiet,Weekly,3,6.27,1.94,2.82,10,1,Easy,7,96,49,71.69,9.08,52.1,D,Pass,Low
STU_039784,15,Female,High School,Public,Middle,High School,64.49,2.63,58.06,Medium,3.06,2.29,1,High,Quiet,Weekly,7,4.28,5.6,5.41,10,1,Easy,20,89,57,58.12,7.66,63.72,D,Pass,Medium
STU_039785,18,Female,High School,Private,Low,Bachelor,71.04,2.78,75.42,Medium,2.7,1.79,0,Medium,Quiet,Rarely,3,5.99,4.49,0.52,8,1,Medium,18,93,58,90.51,9.86,62.71,D,Pass,Medium
STU_039786,20,Other,High School,Public,Lower-Middle,Bachelor,60.51,2.52,78.38,Medium,5.38,4.78,0,High,Quiet,Daily,2,8.05,8.29,0.91,7,1,Easy,9,88,52,97.88,9.46,60.08,D,Pass,Medium
STU_039787,18,Female,Undergraduate,Public,Upper-Middle,Associate,74.13,2.94,58.99,High,3.89,2.29,0,Low,Quiet,Rarely,4,7.29,4.27,8.43,10,1,Medium,3,96,78,99.78,10.0,78.24,B,Pass,Medium
STU_039788,20,Female,High School,Public,Lower-Middle,Master,68.56,2.78,53.93,Low,2.17,1.35,0,Low,Moderate,Weekly,7,5.51,4.74,0.61,10,1,Easy,4,87,47,43.25,10.0,53.32,D,Pass,Low
STU_039789,15,Male,Undergraduate,Public,Low,Bachelor,68.5,2.89,73.49,Medium,3.76,2.44,0,Medium,Quiet,Weekly,3,7.62,6.08,1.26,10,1,Medium,17,91,63,83.64,10.0,68.56,C,Pass,Medium
STU_039790,18,Female,Undergraduate,Public,Lower-Middle,Bachelor,63.46,2.31,75.66,Medium,4.28,3.47,1,Medium,Quiet,Weekly,4,8.46,4.56,2.0,10,1,Medium,20,100,64,71.76,10.0,64.11,D,Pass,Medium
STU_039791,18,Male,High School,Public,Lower-Middle,Doctorate,71.55,2.98,64.97,Low,1.83,1.06,0,Low,Moderate,Rarely,5,6.56,9.41,4.05,10,1,Easy,15,99,61,83.28,9.4,62.67,D,Pass,Medium
STU_039792,14,Male,High School,Private,High,Associate,52.03,2.1,67.01,High,3.05,2.61,0,Medium,Noisy,Daily,6,8.57,4.35,8.88,6,1,Easy,16,98,69,86.55,7.87,70.29,C,Pass,Medium
STU_039793,19,Male,High School,Private,Middle,Doctorate,78.74,3.19,85.69,Low,1.9,1.39,0,Medium,Noisy,Weekly,2,8.54,8.46,0.11,7,1,Hard,3,86,58,68.91,6.78,66.0,C,Pass,Medium
STU_039794,15,Female,Undergraduate,Public,Lower-Middle,Bachelor,70.09,2.76,65.99,Medium,4.55,2.74,0,High,Quiet,Weekly,5,6.87,7.03,1.29,8,1,Easy,9,86,53,79.0,7.01,61.15,D,Pass,Medium
STU_039795,14,Male,Undergraduate,Public,Middle,Bachelor,50.74,2.03,69.02,High,1.99,1.67,0,Medium,Moderate,Rarely,3,7.36,7.26,2.07,10,0,Easy,18,100,67,79.0,10.0,64.77,D,Pass,Medium
STU_039796,17,Male,High School,Public,Upper-Middle,Associate,81.71,2.78,72.95,Low,2.47,1.82,1,Medium,Quiet,Weekly,6,5.36,7.97,0.91,10,1,Medium,18,100,65,84.13,10.0,66.74,C,Pass,Medium
STU_039797,15,Male,Undergraduate,Private,Lower-Middle,High School,62.96,2.78,61.52,Medium,3.07,2.28,1,Medium,Noisy,Daily,1,6.3,6.77,6.55,10,1,Medium,21,93,50,87.79,9.16,54.54,D,Pass,Low
STU_039798,20,Male,Undergraduate,Charter,Middle,Master,85.17,3.56,68.39,Medium,1.24,0.67,1,Medium,Moderate,Daily,6,4.07,3.75,0.44,8,1,Hard,27,85,50,68.22,6.54,59.41,D,Pass,Low
STU_039799,19,Female,High School,Private,Lower-Middle,Unknown,80.16,3.13,59.49,Medium,1.79,1.29,1,Low,Moderate,Weekly,3,8.47,5.14,0.39,7,1,Easy,26,100,77,73.9,6.15,76.36,B,Pass,Medium
STU_039800,18,Male,High School,Private,Middle,High School,84.97,3.26,71.13,Medium,4.12,2.77,1,Medium,Quiet,Weekly,8,6.92,6.3,1.58,10,1,Medium,12,87,77,94.21,10.0,87.9,A,Pass,High
STU_039801,20,Female,High School,Charter,Low,Bachelor,38.49,1.59,39.9,Medium,0.75,0.44,0,Medium,Moderate,Weekly,5,6.44,3.84,0.92,10,1,Hard,2,92,6,73.82,9.37,4.67,F,Fail,Low
STU_039802,18,Female,High School,Public,Middle,Bachelor,97.08,3.69,61.16,Medium,1.31,1.1,0,Medium,Quiet,Daily,5,4.59,6.1,1.26,10,1,Hard,20,94,58,79.0,10.0,59.04,D,Pass,Low
STU_039803,14,Female,Undergraduate,Private,Lower-Middle,High School,66.96,2.63,65.59,Medium,1.63,1.08,1,Medium,Quiet,Weekly,11,5.99,5.63,1.42,10,1,Medium,7,91,53,78.09,10.0,56.45,D,Pass,Low
STU_039804,14,Female,High School,Public,Low,Bachelor,95.8,3.76,83.71,High,7.93,5.92,1,Low,Quiet,Weekly,6,6.23,3.33,12.0,10,1,Medium,13,85,80,65.18,10.0,95.51,A,Pass,High
STU_039805,17,Female,High School,Public,Low,High School,66.76,2.78,77.98,High,5.18,2.74,0,Medium,Noisy,Weekly,6,5.04,2.57,0.63,10,1,Hard,19,95,58,79.0,10.0,60.63,D,Pass,Medium
STU_039806,17,Male,Undergraduate,Public,Middle,High School,71.22,2.92,68.58,Low,2.77,1.4,0,High,Moderate,Weekly,6,7.15,5.97,0.3,10,1,Medium,11,93,55,80.59,9.36,60.55,D,Pass,Medium
STU_039807,19,Male,High School,Private,Low,Bachelor,61.05,2.31,68.09,Medium,5.27,3.6,0,Low,Moderate,Daily,3,6.68,6.23,0.38,10,1,Hard,10,92,40,60.77,9.65,42.33,F,Fail,Low
STU_039808,18,Female,Undergraduate,Charter,Middle,Bachelor,66.98,2.72,81.26,Low,2.79,1.6,0,High,Quiet,Weekly,6,7.16,5.15,3.87,10,1,Medium,23,87,56,68.02,10.0,65.49,C,Pass,Medium
STU_039809,20,Male,Undergraduate,Public,Low,Unknown,72.47,3.04,87.23,High,3.35,2.34,1,High,Quiet,Daily,4,6.39,5.78,1.01,10,1,Medium,9,97,53,40.34,10.0,53.49,D,Pass,Low
STU_039810,16,Female,High School,Public,Middle,Bachelor,97.97,2.78,84.26,Medium,2.28,1.54,0,Medium,Quiet,Daily,10,8.14,1.48,9.99,8,1,Medium,24,97,93,70.46,6.0,95.22,A,Pass,High
STU_039811,20,Male,Undergraduate,Public,High,Bachelor,84.36,2.78,63.15,Low,1.69,1.47,0,Low,Quiet,Weekly,4,7.06,1.0,2.48,10,1,Medium,16,94,80,79.0,7.96,84.39,B,Pass,High
STU_039812,17,Male,Undergraduate,Public,Lower-Middle,Bachelor,64.34,2.49,65.77,Low,1.32,0.95,0,Medium,Moderate,Rarely,6,6.95,3.92,5.28,8,0,Medium,22,100,64,88.91,8.96,63.59,D,Pass,Medium
STU_039813,18,Male,High School,Private,Low,High School,45.75,1.84,77.61,High,6.01,5.32,1,Medium,Quiet,Rarely,9,6.83,1.99,0.63,10,1,Medium,25,100,60,93.69,9.68,63.62,D,Pass,Medium
STU_039814,20,Female,Undergraduate,Private,Low,Associate,50.05,1.83,72.81,High,2.43,2.12,0,Medium,Noisy,Weekly,5,5.57,5.35,4.95,10,0,Easy,16,97,50,79.0,9.19,50.18,D,Pass,Low
STU_039815,20,Female,Undergraduate,Private,Middle,Bachelor,51.8,1.97,60.27,High,2.4,2.01,1,Medium,Moderate,Weekly,4,5.52,2.52,0.83,10,1,Easy,18,93,46,69.44,10.0,48.04,F,Fail,Low
STU_039816,17,Male,Undergraduate,Private,Lower-Middle,Bachelor,70.39,2.72,85.64,Medium,1.86,1.29,0,Medium,Noisy,Weekly,1,7.24,3.2,6.01,10,1,Medium,28,97,55,69.16,10.0,56.26,D,Pass,Low
STU_039817,20,Male,High School,Charter,Upper-Middle,Bachelor,88.31,3.85,95.99,High,3.82,2.78,1,Medium,Quiet,Rarely,7,5.44,9.6,1.87,10,1,Hard,28,87,63,57.77,10.0,73.95,C,Pass,Medium
STU_039818,20,Female,High School,Private,Middle,Bachelor,59.46,2.26,68.45,Medium,3.79,3.04,0,Medium,Moderate,Daily,6,6.31,4.03,4.78,10,1,Medium,28,86,52,77.1,8.88,58.46,D,Pass,Low
STU_039819,15,Female,High School,Public,Middle,Bachelor,92.92,3.72,62.34,High,0.52,0.37,1,Medium,Noisy,Rarely,6,6.21,5.45,0.47,10,1,Hard,23,90,56,79.0,10.0,61.97,D,Pass,Medium
STU_039820,14,Female,Undergraduate,Public,Lower-Middle,Associate,78.12,2.78,56.62,High,4.55,3.91,1,Low,Moderate,Rarely,7,7.7,4.11,1.73,10,1,Hard,11,94,62,98.46,8.35,67.34,C,Pass,Medium
STU_039821,18,Female,High School,Private,Lower-Middle,High School,74.22,2.84,86.19,Medium,4.92,3.06,0,High,Quiet,Daily,11,5.22,5.55,3.35,10,1,Medium,18,97,81,89.67,10.0,82.57,B,Pass,High
STU_039822,20,Female,Undergraduate,Public,High,High School,75.85,2.89,72.84,Medium,5.53,2.88,1,Low,Quiet,Daily,6,8.04,4.28,2.38,10,1,Easy,2,96,61,62.93,10.0,62.29,D,Pass,Medium
STU_039823,17,Male,Undergraduate,Public,Lower-Middle,Associate,87.98,3.56,45.14,Low,1.39,1.17,1,High,Noisy,Daily,4,7.06,4.6,2.83,10,1,Easy,23,87,61,100.0,10.0,70.43,C,Pass,Medium
STU_039824,14,Female,High School,Public,High,Associate,55.6,2.55,61.55,Low,2.93,1.62,0,High,Quiet,Weekly,7,7.28,4.66,1.38,10,1,Easy,28,86,72,73.53,8.64,83.38,B,Pass,High
STU_039825,20,Female,High School,Public,Lower-Middle,Bachelor,74.76,3.08,68.7,Medium,3.23,1.97,0,Medium,Moderate,Weekly,6,7.99,7.95,4.24,7,1,Hard,26,92,62,59.06,6.86,64.86,D,Pass,Medium
STU_039826,20,Male,High School,Public,Middle,Associate,74.4,3.21,54.34,Medium,3.09,1.69,0,Medium,Quiet,Weekly,9,7.04,5.45,11.97,10,1,Hard,9,98,63,96.16,10.0,63.13,D,Pass,Medium
STU_039827,16,Female,Undergraduate,Private,Low,Associate,76.48,2.79,74.66,Medium,3.87,2.36,0,High,Noisy,Weekly,5,5.66,6.55,2.04,9,1,Easy,20,99,66,63.4,9.7,64.67,D,Pass,Medium
STU_039828,17,Male,High School,Public,Lower-Middle,Associate,72.81,3.03,58.16,High,1.81,0.91,1,Low,Noisy,Rarely,4,5.72,7.58,2.45,10,1,Medium,18,99,42,64.79,10.0,43.81,F,Fail,Low
STU_039829,18,Male,High School,Public,High,High School,89.37,3.64,73.54,Medium,2.63,2.1,0,Medium,Quiet,Daily,4,7.87,2.7,2.77,10,1,Medium,24,98,73,79.0,10.0,75.68,B,Pass,Medium
STU_039830,15,Male,High School,Public,Upper-Middle,Associate,60.92,2.49,79.62,High,3.34,2.5,0,High,Quiet,Weekly,4,8.39,3.23,2.53,8,1,Easy,4,97,67,79.0,5.73,66.33,C,Pass,Medium
STU_039831,14,Male,Undergraduate,Public,Middle,Unknown,80.39,3.34,83.25,High,4.72,3.97,0,Medium,Moderate,Weekly,4,6.76,7.04,0.14,9,1,Medium,4,89,50,50.95,7.41,56.53,D,Pass,Low
STU_039832,14,Female,Undergraduate,Public,Upper-Middle,High School,64.29,2.34,98.86,Low,3.24,2.65,0,Medium,Quiet,Rarely,5,9.33,7.13,2.02,7,1,Medium,7,89,65,55.99,4.31,71.39,C,Pass,Medium
STU_039833,15,Male,Undergraduate,Public,Lower-Middle,Unknown,64.37,2.78,75.95,Medium,3.01,1.67,0,Low,Noisy,Daily,2,5.13,3.62,2.86,10,0,Hard,20,89,42,79.0,10.0,46.45,F,Fail,Low
STU_039834,18,Female,High School,Public,Middle,High School,89.25,3.64,47.96,Medium,0.93,0.68,0,Medium,Noisy,Rarely,4,7.52,7.72,4.91,7,1,Medium,26,93,73,88.8,4.76,79.63,B,Pass,Medium
STU_039835,19,Male,Undergraduate,Charter,Middle,Associate,93.79,3.75,84.18,Medium,4.45,2.66,1,Medium,Moderate,Weekly,9,5.13,5.37,0.61,8,1,Hard,14,98,97,91.27,8.68,100.0,A,Pass,High
STU_039836,16,Female,Undergraduate,Private,High,High School,73.09,2.86,70.22,Medium,2.62,2.35,0,Medium,Quiet,Rarely,7,9.1,6.6,12.0,10,1,Medium,14,89,51,79.0,8.08,57.9,D,Pass,Low
STU_039837,19,Male,Undergraduate,Private,Low,Bachelor,64.07,2.55,67.43,Medium,1.13,0.75,0,Medium,Quiet,Weekly,6,11.0,6.06,4.39,10,1,Hard,25,89,53,100.0,9.57,58.13,D,Pass,Low
STU_039838,20,Male,Undergraduate,Public,Lower-Middle,Master,42.72,1.43,70.6,Medium,4.99,3.98,0,High,Moderate,Rarely,5,6.04,5.39,0.94,10,1,Easy,12,85,34,67.37,8.26,40.16,F,Fail,Low
STU_039839,15,Female,High School,Public,Low,Bachelor,67.86,2.72,72.42,Medium,2.35,1.79,0,High,Quiet,Weekly,6,6.69,5.08,4.61,10,1,Easy,6,95,58,51.07,10.0,61.64,D,Pass,Medium
STU_039840,16,Male,Undergraduate,Public,Middle,Unknown,71.17,2.9,65.57,Medium,1.81,0.92,1,Medium,Quiet,Daily,3,6.09,6.82,0.19,10,1,Medium,15,85,37,99.32,10.0,44.21,F,Fail,Low
STU_039841,18,Male,High School,Public,Lower-Middle,Bachelor,55.8,2.24,45.92,Medium,0.72,0.47,1,High,Quiet,Daily,5,8.24,2.21,3.7,8,1,Easy,21,94,50,62.06,10.0,55.98,D,Pass,Low
STU_039842,17,Male,High School,Public,Low,High School,36.92,1.49,72.27,Medium,3.75,2.29,0,Medium,Quiet,Rarely,4,9.12,5.78,1.46,8,1,Hard,16,92,44,70.47,8.64,46.96,F,Fail,Low
STU_039843,17,Male,High School,Public,Lower-Middle,High School,69.16,2.94,73.74,Medium,3.16,2.75,0,High,Quiet,Rarely,4,7.97,5.98,2.42,10,1,Medium,3,94,41,91.53,10.0,44.91,F,Fail,Low
STU_039844,19,Male,High School,Private,Lower-Middle,Bachelor,55.9,2.29,70.12,Medium,2.24,1.57,0,Medium,Quiet,Rarely,3,6.45,2.01,0.31,10,1,Medium,12,91,37,64.45,7.51,40.59,F,Fail,Low
STU_039845,18,Female,Undergraduate,Private,Middle,Master,94.22,3.73,75.4,Medium,4.16,3.51,0,High,Quiet,Daily,11,6.49,4.38,4.85,8,1,Medium,6,89,88,41.26,9.32,95.41,A,Pass,High
STU_039846,16,Male,High School,Charter,Low,High School,55.18,2.09,56.05,Medium,1.71,1.49,0,Medium,Quiet,Rarely,5,5.54,4.48,0.18,10,1,Hard,4,98,12,60.6,8.62,10.98,F,Fail,Low
STU_039847,19,Female,High School,Private,Upper-Middle,Bachelor,74.19,2.88,71.96,Medium,2.91,2.35,0,Medium,Quiet,Weekly,6,7.69,6.56,3.73,10,1,Hard,27,85,36,83.04,9.6,41.25,F,Fail,Low
STU_039848,15,Female,High School,Private,Middle,Bachelor,73.67,3.11,51.81,Medium,0.5,0.36,0,Medium,Noisy,Weekly,4,7.82,8.78,1.72,10,1,Hard,1,97,27,79.0,9.28,28.11,F,Fail,Low
STU_039849,19,Male,Undergraduate,Public,Middle,Bachelor,60.38,2.3,50.15,Medium,2.23,1.57,0,Medium,Quiet,Daily,2,6.85,4.65,1.35,10,1,Hard,15,88,46,79.85,10.0,53.57,D,Pass,Low
STU_039850,18,Female,High School,Charter,Middle,Bachelor,56.16,2.19,76.1,Medium,2.99,2.13,0,Medium,Moderate,Daily,4,7.03,5.93,0.65,10,1,Easy,20,93,55,67.78,9.29,60.0,D,Pass,Medium
STU_039851,20,Male,High School,Public,Middle,High School,73.54,2.78,56.28,High,2.58,1.33,0,Low,Quiet,Weekly,8,6.37,5.86,4.47,10,1,Easy,6,88,52,46.67,10.0,57.45,D,Pass,Low
STU_039852,18,Male,High School,Public,Lower-Middle,High School,83.81,3.31,74.25,High,1.69,0.95,1,High,Quiet,Rarely,3,6.98,3.49,0.5,10,1,Easy,24,93,78,79.0,10.0,84.07,B,Pass,High
STU_039853,17,Male,Undergraduate,Private,Lower-Middle,Bachelor,53.87,1.74,65.02,High,4.94,2.98,0,Medium,Quiet,Rarely,7,7.33,5.89,4.36,10,1,Hard,12,100,45,79.0,8.83,47.47,F,Fail,Low
STU_039854,15,Male,High School,Public,Upper-Middle,Master,68.11,2.78,68.86,High,2.0,1.06,0,Medium,Moderate,Daily,7,4.35,7.01,1.15,10,1,Hard,27,87,43,68.61,10.0,50.26,D,Pass,Low
STU_039855,17,Female,High School,Private,Low,High School,64.71,2.78,67.93,Medium,2.4,2.05,0,High,Moderate,Weekly,4,6.96,4.63,2.79,10,1,Hard,3,94,54,91.93,10.0,56.28,D,Pass,Low
STU_039856,16,Male,Undergraduate,Public,Low,Bachelor,40.0,1.76,61.67,Low,1.48,0.93,0,Medium,Moderate,Rarely,6,7.33,5.2,1.52,10,1,Hard,3,86,6,80.45,10.0,8.72,F,Fail,Low
STU_039857,16,Male,High School,Private,Low,High School,69.68,2.78,86.19,High,4.53,2.51,0,High,Moderate,Rarely,6,6.42,2.29,2.36,10,1,Medium,6,99,56,60.37,7.61,57.96,D,Pass,Low
STU_039858,14,Male,Undergraduate,Public,Low,Unknown,59.2,2.34,43.99,High,0.79,0.62,1,High,Quiet,Daily,1,5.79,5.89,1.43,10,1,Medium,27,96,35,88.27,10.0,38.01,F,Fail,Low
STU_039859,18,Female,Undergraduate,Private,Lower-Middle,Bachelor,87.07,3.52,68.41,Low,3.93,2.24,1,Low,Quiet,Rarely,6,8.02,4.33,2.83,6,1,Medium,23,98,96,79.0,6.68,97.74,A,Pass,High
STU_039860,15,Male,High School,Private,Middle,Master,81.02,3.18,96.53,High,4.37,2.55,0,Low,Quiet,Daily,5,7.21,2.43,4.35,10,1,Medium,2,97,64,64.11,8.32,64.7,D,Pass,Medium
STU_039861,15,Female,High School,Public,Middle,High School,59.81,2.3,71.8,Medium,0.85,0.56,0,Medium,Quiet,Daily,6,7.12,5.36,1.43,10,1,Medium,13,85,49,49.95,9.1,56.83,D,Pass,Low
STU_039862,17,Female,High School,Private,Lower-Middle,Bachelor,82.91,3.31,54.74,High,1.4,0.86,0,Medium,Quiet,Weekly,3,6.89,4.05,0.69,10,1,Easy,1,96,45,72.42,10.0,47.32,F,Fail,Low
STU_039863,19,Male,High School,Charter,Middle,Associate,71.45,3.12,85.02,Medium,4.21,2.44,0,Medium,Quiet,Rarely,2,8.03,4.05,2.4,10,1,Hard,28,87,49,100.0,8.11,55.65,D,Pass,Low
STU_039864,19,Male,High School,Private,Low,Bachelor,55.38,2.49,78.36,Medium,3.92,2.66,0,Medium,Noisy,Daily,3,6.0,2.75,6.51,10,1,Easy,29,93,40,64.4,10.0,45.82,F,Fail,Low
STU_039865,17,Male,High School,Public,Upper-Middle,High School,68.25,2.92,65.04,Medium,8.24,5.83,1,Medium,Moderate,Rarely,6,4.86,2.77,1.78,10,1,Hard,26,90,56,86.71,10.0,62.32,D,Pass,Medium
STU_039866,20,Female,Undergraduate,Private,Upper-Middle,Bachelor,86.09,2.78,70.04,Medium,2.93,1.81,0,Medium,Quiet,Rarely,7,7.04,7.0,1.0,10,1,Medium,8,87,63,83.91,9.7,72.47,C,Pass,Medium
STU_039867,19,Female,Undergraduate,Private,Low,Master,77.31,3.32,66.71,Medium,0.97,0.68,0,Medium,Quiet,Rarely,8,7.96,7.64,0.26,10,1,Medium,19,98,73,76.61,8.67,71.91,C,Pass,Medium
STU_039868,15,Male,High School,Public,Lower-Middle,Master,77.27,2.84,80.11,Medium,4.65,2.39,1,High,Quiet,Weekly,7,7.85,5.82,0.47,10,1,Medium,1,94,41,82.72,10.0,46.38,F,Fail,Low
